chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007313	-9	0	X	Y	0.335	6.424248e-01	3.406255e+00	9.787863e-01	8.505679e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007314	-9	0	X	Y	0.335	6.424248e-01	3.406255e+00	9.787863e-01	8.505679e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007315	-9	0	X	Y	0.336	6.463122e-01	3.396740e+00	9.782563e-01	8.492585e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs50140788	108525061	0	X	Y	0.335	6.424248e-01	3.406255e+00	9.787863e-01	8.505679e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007316	-9	0	X	Y	0.344	9.311789e-01	3.401212e+00	9.797805e-01	7.844953e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs13480759	109378627	0	X	Y	0.348	1.700728e+00	3.464031e+00	9.837497e-01	6.239072e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007317	-9	0	X	Y	0.347	9.647264e-01	3.479121e+00	9.805314e-01	7.818010e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs48923609	110403476	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs29335754	110416695	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007318	-9	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007319	-9	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007320	-9	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007321	-9	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007322	-9	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs30826995	110922154	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007323	-9	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007324	-9	0	X	Y	0.354	1.944115e-01	3.585267e+00	9.857816e-01	9.568019e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007325	-9	0	X	Y	0.332	1.546481e-01	3.402387e+00	9.791246e-01	9.637850e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs30838216	111073834	0	X	Y	0.332	1.546481e-01	3.402387e+00	9.791246e-01	9.637850e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007326	-9	0	X	Y	0.332	1.546481e-01	3.402387e+00	9.791246e-01	9.637850e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007327	-9	0	X	Y	0.334	-4.786774e-01	3.413203e+00	9.972129e-01	8.885882e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007328	-9	0	X	Y	0.334	-4.786774e-01	3.413203e+00	9.972129e-01	8.885882e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs47249677	111161887	0	X	Y	0.333	-5.479629e-01	3.421794e+00	1.000516e+00	8.729091e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007329	-9	0	X	Y	0.333	-5.479629e-01	3.421794e+00	1.000516e+00	8.729091e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs4228452	111294252	0	X	Y	0.332	-5.164826e-01	3.399807e+00	9.981673e-01	8.793841e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007330	-9	0	X	Y	0.332	-5.164826e-01	3.399807e+00	9.981673e-01	8.793841e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007331	-9	0	X	Y	0.332	-5.164826e-01	3.399807e+00	9.981673e-01	8.793841e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007332	-9	0	X	Y	0.332	-5.164826e-01	3.399807e+00	9.981673e-01	8.793841e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007333	-9	0	X	Y	0.332	-5.164826e-01	3.399807e+00	9.981673e-01	8.793841e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs45780693	111527861	0	X	Y	0.332	-5.164826e-01	3.399807e+00	9.981673e-01	8.793841e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007334	-9	0	X	Y	0.333	-1.672654e+00	3.413131e+00	1.021979e+00	6.245454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs48594855	111614794	0	X	Y	0.333	-1.672654e+00	3.413131e+00	1.021979e+00	6.245454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007335	-9	0	X	Y	0.333	-1.672654e+00	3.413131e+00	1.021979e+00	6.245454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007336	-9	0	X	Y	0.333	-1.672654e+00	3.413131e+00	1.021979e+00	6.245454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007337	-9	0	X	Y	0.333	-1.672654e+00	3.413131e+00	1.021979e+00	6.245454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs29340163	111696520	0	X	Y	0.333	-1.672654e+00	3.413131e+00	1.021979e+00	6.245454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007338	-9	0	X	Y	0.333	-1.672654e+00	3.413131e+00	1.021979e+00	6.245454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs47399844	111741128	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007339	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007340	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007341	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007342	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007343	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007344	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007345	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007346	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007347	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007348	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007349	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007350	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007351	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007352	-9	0	X	Y	0.334	-1.632627e+00	3.404699e+00	1.019624e+00	6.320136e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs36374176	112450482	0	X	Y	0.334	-1.362929e+00	3.438362e+00	1.009067e+00	6.921777e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007353	-9	0	X	Y	0.335	-5.116011e-01	3.449863e+00	9.982971e-01	8.822363e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs52681278	113399853	0	X	Y	0.335	-5.116011e-01	3.449863e+00	9.982971e-01	8.822363e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007354	-9	0	X	Y	0.334	-1.764528e-01	3.461623e+00	9.889888e-01	9.593895e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007355	-9	0	X	Y	0.333	-5.004321e-01	3.440027e+00	9.973989e-01	8.844619e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007356	-9	0	X	Y	0.334	-1.764528e-01	3.461623e+00	9.889888e-01	9.593895e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007357	-9	0	X	Y	0.335	1.512276e-01	3.457122e+00	9.825080e-01	9.651458e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs252069844	114380405	0	X	Y	0.334	-1.764528e-01	3.461623e+00	9.889888e-01	9.593895e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs36656499	114394639	0	X	Y	0.333	-1.351325e-01	3.438365e+00	9.871144e-01	9.686835e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007358	-9	0	X	Y	0.333	-1.351325e-01	3.438365e+00	9.871144e-01	9.686835e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs29355394	114550291	0	X	Y	0.333	-1.351325e-01	3.438365e+00	9.871144e-01	9.686835e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs3690259	114556850	0	X	Y	0.332	-1.678809e-01	3.448433e+00	9.886307e-01	9.612131e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs50633806	114601879	0	X	Y	0.333	-1.282194e-01	3.441851e+00	9.873525e-01	9.703149e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007359	-9	0	X	Y	0.335	4.335180e-01	3.421231e+00	9.771645e-01	8.992751e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs4228477	115078835	0	X	Y	0.336	1.043224e+00	3.442190e+00	9.726733e-01	7.621048e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007360	-9	0	X	Y	0.336	1.043224e+00	3.442190e+00	9.726733e-01	7.621048e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007361	-9	0	X	Y	0.336	1.043224e+00	3.442190e+00	9.726733e-01	7.621048e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007362	-9	0	X	Y	0.336	1.043224e+00	3.442190e+00	9.726733e-01	7.621048e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007363	-9	0	X	Y	0.338	7.970756e-01	3.451461e+00	9.742473e-01	8.175634e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs29318094	115814936	0	X	Y	0.336	1.043224e+00	3.442190e+00	9.726733e-01	7.621048e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs49452721	115815818	0	X	Y	0.336	1.014864e+00	3.423879e+00	9.722350e-01	7.671806e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007364	-9	0	X	Y	0.336	1.014864e+00	3.423879e+00	9.722350e-01	7.671806e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007365	-9	0	X	Y	0.336	1.014864e+00	3.423879e+00	9.722350e-01	7.671806e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007366	-9	0	X	Y	0.336	1.014864e+00	3.423879e+00	9.722350e-01	7.671806e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007367	-9	0	X	Y	0.336	1.014864e+00	3.423879e+00	9.722350e-01	7.671806e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007368	-9	0	X	Y	0.336	1.014864e+00	3.423879e+00	9.722350e-01	7.671806e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007369	-9	0	X	Y	0.316	1.437235e+00	3.273674e+00	9.495239e-01	6.610446e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs48295845	115872274	0	X	Y	0.315	1.420098e+00	3.280827e+00	9.517843e-01	6.655225e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs29381762	115921847	0	X	Y	0.315	1.420098e+00	3.280827e+00	9.517843e-01	6.655225e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs13480777	116134022	0	X	Y	0.319	8.649728e-01	3.321830e+00	9.733413e-01	7.947906e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs29316701	116640226	0	X	Y	0.325	-7.038625e-01	3.298937e+00	9.840887e-01	8.312309e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs48944778	116711414	0	X	Y	0.325	-7.038625e-01	3.298937e+00	9.840887e-01	8.312309e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs30923986	117295512	0	X	Y	0.323	-8.208054e-01	3.284471e+00	9.859251e-01	8.028792e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs29334015	117298114	0	X	Y	0.325	-2.113295e-02	3.300192e+00	9.826706e-01	9.948962e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007370	-9	0	X	Y	0.325	-2.113295e-02	3.300192e+00	9.826706e-01	9.948962e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007371	-9	0	X	Y	0.325	-2.113295e-02	3.300192e+00	9.826706e-01	9.948962e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007372	-9	0	X	Y	0.327	-1.343097e-01	3.333701e+00	9.862371e-01	9.678974e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs46053812	117548233	0	X	Y	0.327	-1.343097e-01	3.333701e+00	9.862371e-01	9.678974e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
10	rs29321458	117570560	0	X	Y	0.329	-1.319851e-01	3.340657e+00	9.861215e-01	9.685183e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007373	-9	0	X	Y	0.327	-2.645135e-01	3.334754e+00	9.886817e-01	9.368454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007374	-9	0	X	Y	0.327	-2.645135e-01	3.334754e+00	9.886817e-01	9.368454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007375	-9	0	X	Y	0.327	-2.645135e-01	3.334754e+00	9.886817e-01	9.368454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007376	-9	0	X	Y	0.327	-2.645135e-01	3.334754e+00	9.886817e-01	9.368454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007377	-9	0	X	Y	0.327	-2.645135e-01	3.334754e+00	9.886817e-01	9.368454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007378	-9	0	X	Y	0.327	-2.645135e-01	3.334754e+00	9.886817e-01	9.368454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007379	-9	0	X	Y	0.327	-2.645135e-01	3.334754e+00	9.886817e-01	9.368454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000007380	-9	0	X	Y	0.327	-2.645135e-01	3.334754e+00	9.886817e-01	9.368454e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
