chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007424	-9	0	X	Y	0.312	9.825852e-01	1.025339e+00	3.468932e-01	3.388950e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29376196	120336501	0	X	Y	0.312	9.825852e-01	1.025339e+00	3.468932e-01	3.388950e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29320859	120586039	0	X	Y	0.312	9.825852e-01	1.025339e+00	3.468932e-01	3.388950e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29355246	120587225	0	X	Y	0.313	9.444125e-01	1.031664e+00	3.525870e-01	3.609060e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007425	-9	0	X	Y	0.316	1.189030e+00	1.033354e+00	3.881051e-01	2.510453e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29364207	120608157	0	X	Y	0.316	1.189030e+00	1.033354e+00	3.881051e-01	2.510453e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29383138	120612317	0	X	Y	0.316	1.189030e+00	1.033354e+00	3.881051e-01	2.510453e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007426	-9	0	X	Y	0.315	8.099562e-01	1.041575e+00	3.784770e-01	4.375716e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs223696829	120640172	0	X	Y	0.315	8.099562e-01	1.041575e+00	3.784770e-01	4.375716e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007427	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007428	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007429	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007430	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007431	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007432	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007433	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007434	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007435	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007436	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007437	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007438	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007439	-9	0	X	Y	0.314	8.287787e-01	1.042988e+00	3.796951e-01	4.276366e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs51729084	121328184	0	X	Y	0.314	9.036378e-01	1.049920e+00	3.882538e-01	3.902954e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007440	-9	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs6237927	121372030	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs31351606	121384289	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007441	-9	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007442	-9	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007443	-9	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007444	-9	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29368762	121404231	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29321891	121419074	0	X	Y	0.316	1.056648e+00	1.050872e+00	3.873196e-01	3.156919e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007445	-9	0	X	Y	0.311	1.151833e+00	1.036857e+00	3.613296e-01	2.677517e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs31367123	121448883	0	X	Y	0.309	1.213728e+00	1.030433e+00	3.474354e-01	2.400355e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007446	-9	0	X	Y	0.309	1.213728e+00	1.030433e+00	3.474354e-01	2.400355e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs245445223	121505594	0	X	Y	0.309	1.213728e+00	1.030433e+00	3.474354e-01	2.400355e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007447	-9	0	X	Y	0.309	1.213728e+00	1.030433e+00	3.474354e-01	2.400355e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007448	-9	0	X	Y	0.309	1.213728e+00	1.030433e+00	3.474354e-01	2.400355e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007449	-9	0	X	Y	0.311	1.041840e+00	1.031276e+00	3.341827e-01	3.134178e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007450	-9	0	X	Y	0.311	1.041840e+00	1.031276e+00	3.341827e-01	3.134178e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29373822	121639039	0	X	Y	0.311	1.041840e+00	1.031276e+00	3.341827e-01	3.134178e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007451	-9	0	X	Y	0.306	8.714836e-01	1.019563e+00	3.067789e-01	3.935533e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs47035681	121660394	0	X	Y	0.306	8.714836e-01	1.019563e+00	3.067789e-01	3.935533e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007452	-9	0	X	Y	0.306	8.714836e-01	1.019563e+00	3.067789e-01	3.935533e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007453	-9	0	X	Y	0.306	8.714836e-01	1.019563e+00	3.067789e-01	3.935533e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007454	-9	0	X	Y	0.306	8.714836e-01	1.019563e+00	3.067789e-01	3.935533e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007455	-9	0	X	Y	0.306	8.714836e-01	1.019563e+00	3.067789e-01	3.935533e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007456	-9	0	X	Y	0.308	7.753091e-01	1.020974e+00	3.007356e-01	4.483852e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007457	-9	0	X	Y	0.308	7.753091e-01	1.020974e+00	3.007356e-01	4.483852e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29332147	121701834	0	X	Y	0.308	7.753091e-01	1.020974e+00	3.007356e-01	4.483852e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007458	-9	0	X	Y	0.308	7.753091e-01	1.020974e+00	3.007356e-01	4.483852e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007459	-9	0	X	Y	0.308	7.753091e-01	1.020974e+00	3.007356e-01	4.483852e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29339168	121789356	0	X	Y	0.308	7.753091e-01	1.020974e+00	3.007356e-01	4.483852e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007460	-9	0	X	Y	0.308	7.753091e-01	1.020974e+00	3.007356e-01	4.483852e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007461	-9	0	X	Y	0.308	7.753091e-01	1.020974e+00	3.007356e-01	4.483852e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs13480797	121927733	0	X	Y	0.307	7.796441e-01	1.024063e+00	3.095782e-01	4.472269e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007462	-9	0	X	Y	0.293	1.030483e+00	1.003173e+00	2.515156e-01	3.053717e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007463	-9	0	X	Y	0.292	9.035815e-01	1.002412e+00	2.695114e-01	3.682947e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007464	-9	0	X	Y	0.292	9.035815e-01	1.002412e+00	2.695114e-01	3.682947e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007465	-9	0	X	Y	0.290	8.979114e-01	1.002649e+00	2.848999e-01	3.714152e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007466	-9	0	X	Y	0.290	8.979114e-01	1.002649e+00	2.848999e-01	3.714152e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29359824	122968582	0	X	Y	0.290	8.979114e-01	1.002649e+00	2.848999e-01	3.714152e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs33850810	122981479	0	X	Y	0.290	9.499609e-01	9.975852e-01	2.914843e-01	3.419433e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007467	-9	0	X	Y	0.290	9.499609e-01	9.975852e-01	2.914843e-01	3.419433e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs13480802	123013422	0	X	Y	0.290	9.499609e-01	9.975852e-01	2.914843e-01	3.419433e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29322909	123023172	0	X	Y	0.285	7.888645e-01	9.924187e-01	3.056230e-01	4.274791e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007468	-9	0	X	Y	0.285	7.888645e-01	9.924187e-01	3.056230e-01	4.274791e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007469	-9	0	X	Y	0.285	7.888645e-01	9.924187e-01	3.056230e-01	4.274791e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007470	-9	0	X	Y	0.285	7.888645e-01	9.924187e-01	3.056230e-01	4.274791e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007471	-9	0	X	Y	0.285	7.888645e-01	9.924187e-01	3.056230e-01	4.274791e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29329201	123205218	0	X	Y	0.286	7.968635e-01	9.895855e-01	3.059381e-01	4.214896e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007472	-9	0	X	Y	0.286	7.968635e-01	9.895855e-01	3.059381e-01	4.214896e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29361937	123441295	0	X	Y	0.286	7.968635e-01	9.895855e-01	3.059381e-01	4.214896e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29353697	123469006	0	X	Y	0.286	7.968635e-01	9.895855e-01	3.059381e-01	4.214896e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007473	-9	0	X	Y	0.290	8.477208e-01	9.913562e-01	3.036226e-01	3.933600e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007474	-9	0	X	Y	0.290	8.477208e-01	9.913562e-01	3.036226e-01	3.933600e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007475	-9	0	X	Y	0.290	8.477208e-01	9.913562e-01	3.036226e-01	3.933600e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007476	-9	0	X	Y	0.290	8.675943e-01	9.984353e-01	3.117771e-01	3.857589e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007477	-9	0	X	Y	0.290	8.675943e-01	9.984353e-01	3.117771e-01	3.857589e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29355987	125380881	0	X	Y	0.290	8.675943e-01	9.984353e-01	3.117771e-01	3.857589e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29338660	125489652	0	X	Y	0.292	7.749189e-01	1.002788e+00	3.161460e-01	4.404382e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29332248	125491081	0	X	Y	0.292	7.749189e-01	1.002788e+00	3.161460e-01	4.404382e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs6199057	125537021	0	X	Y	0.292	7.749189e-01	1.002788e+00	3.161460e-01	4.404382e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007478	-9	0	X	Y	0.290	9.113107e-01	9.991983e-01	3.123889e-01	3.626813e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs6281696	125587031	0	X	Y	0.291	9.387574e-01	1.004741e+00	3.203064e-01	3.510939e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs227832778	125601453	0	X	Y	0.290	9.214441e-01	1.001694e+00	3.207159e-01	3.585759e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007479	-9	0	X	Y	0.290	9.214441e-01	1.001694e+00	3.207159e-01	3.585759e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007480	-9	0	X	Y	0.290	9.214441e-01	1.001694e+00	3.207159e-01	3.585759e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007481	-9	0	X	Y	0.290	9.214441e-01	1.001694e+00	3.207159e-01	3.585759e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs45754919	126607069	0	X	Y	0.290	9.214441e-01	1.001694e+00	3.207159e-01	3.585759e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007482	-9	0	X	Y	0.290	9.214441e-01	1.001694e+00	3.207159e-01	3.585759e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007483	-9	0	X	Y	0.290	9.214441e-01	1.001694e+00	3.207159e-01	3.585759e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29370407	126735429	0	X	Y	0.290	9.214441e-01	1.001694e+00	3.207159e-01	3.585759e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs36661093	126910230	0	X	Y	0.270	1.313499e+00	9.697138e-01	2.823867e-01	1.768707e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29382245	126931266	0	X	Y	0.270	1.313499e+00	9.697138e-01	2.823867e-01	1.768707e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007484	-9	0	X	Y	0.270	1.313499e+00	9.697138e-01	2.823867e-01	1.768707e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs37486213	126992303	0	X	Y	0.270	1.313499e+00	9.697138e-01	2.823867e-01	1.768707e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs13480819	127003427	0	X	Y	0.270	1.313499e+00	9.697138e-01	2.823867e-01	1.768707e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29320371	127150962	0	X	Y	0.270	1.313499e+00	9.697138e-01	2.823867e-01	1.768707e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs33849430	127252144	0	X	Y	0.275	1.459866e+00	9.749119e-01	3.255470e-01	1.356223e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs50853180	127257838	0	X	Y	0.277	1.382470e+00	9.772596e-01	3.322546e-01	1.584979e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29365892	127325823	0	X	Y	0.277	1.382470e+00	9.772596e-01	3.322546e-01	1.584979e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs4228523	127331244	0	X	Y	0.280	1.259881e+00	9.765298e-01	3.086561e-01	1.982628e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs49753574	127374416	0	X	Y	0.280	1.259881e+00	9.765298e-01	3.086561e-01	1.982628e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29349118	127471474	0	X	Y	0.280	1.259881e+00	9.765298e-01	3.086561e-01	1.982628e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs263217390	127513450	0	X	Y	0.280	1.259881e+00	9.765298e-01	3.086561e-01	1.982628e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs29383570	127709539	0	X	Y	0.277	1.348129e+00	9.734532e-01	3.069000e-01	1.673984e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
10	rs13480822	127742453	0	X	Y	0.276	1.440644e+00	9.780816e-01	3.992019e-01	1.421086e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007485	-9	0	X	Y	0.295	1.400620e+00	9.936596e-01	4.307157e-01	1.599924e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007486	-9	0	X	Y	0.300	1.390265e+00	9.990068e-01	4.646390e-01	1.653452e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007518	-9	0	X	Y	0.206	3.024528e-02	9.944356e-01	3.533629e-01	9.757623e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007519	-9	0	X	Y	0.204	7.782824e-02	9.978031e-01	3.603801e-01	9.378948e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
11	rs3659787	4508730	0	X	Y	0.205	-1.867611e-01	1.001502e+00	3.352557e-01	8.522284e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
11	rs29393599	4784489	0	X	Y	0.207	-1.379948e+00	9.902364e-01	2.752083e-01	1.647689e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007520	-9	0	X	Y	0.220	-1.228559e+00	9.894358e-01	2.801878e-01	2.155938e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007521	-9	0	X	Y	0.218	-1.237881e+00	9.879484e-01	2.608316e-01	2.114578e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
11	rs3668599	7130166	0	X	Y	0.215	-9.314396e-01	9.856997e-01	2.627925e-01	3.456536e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007522	-9	0	X	Y	0.215	-9.314396e-01	9.856997e-01	2.627925e-01	3.456536e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007523	-9	0	X	Y	0.223	-1.407385e+00	9.983283e-01	2.899440e-01	1.599380e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
11	rs48112727	8482631	0	X	Y	0.223	-1.407385e+00	9.983283e-01	2.899440e-01	1.599380e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007524	-9	0	X	Y	0.229	-1.418924e+00	9.982151e-01	2.678223e-01	1.565083e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007525	-9	0	X	Y	0.227	-1.571641e+00	9.978856e-01	2.684285e-01	1.166084e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007526	-9	0	X	Y	0.227	-1.571641e+00	9.978856e-01	2.684285e-01	1.166084e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007527	-9	0	X	Y	0.230	-1.803271e+00	9.996931e-01	2.538262e-01	7.253939e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
11	rs47711056	8786241	0	X	Y	0.230	-1.803271e+00	9.996931e-01	2.538262e-01	7.253939e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
11	rs3714397	8836726	0	X	Y	0.227	-1.920683e+00	9.994548e-01	2.651847e-01	5.584903e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007528	-9	0	X	Y	0.227	-1.920683e+00	9.994548e-01	2.651847e-01	5.584903e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007529	-9	0	X	Y	0.227	-1.920683e+00	9.994548e-01	2.651847e-01	5.584903e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007530	-9	0	X	Y	0.225	-1.693414e+00	9.980122e-01	2.423807e-01	9.106097e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007531	-9	0	X	Y	0.225	-1.693414e+00	9.980122e-01	2.423807e-01	9.106097e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007532	-9	0	X	Y	0.225	-1.693414e+00	9.980122e-01	2.423807e-01	9.106097e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007533	-9	0	X	Y	0.225	-1.693414e+00	9.980122e-01	2.423807e-01	9.106097e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007534	-9	0	X	Y	0.225	-1.693414e+00	9.980122e-01	2.423807e-01	9.106097e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007535	-9	0	X	Y	0.225	-1.693414e+00	9.980122e-01	2.423807e-01	9.106097e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007536	-9	0	X	Y	0.225	-1.693414e+00	9.980122e-01	2.423807e-01	9.106097e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
