chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs3693664	42372001	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007982	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007983	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007984	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007985	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007986	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007987	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007988	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007989	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007990	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007991	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007992	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007993	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007994	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007995	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007996	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007997	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007998	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000007999	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008000	-9	0	X	Y	0.269	-1.124137e-01	2.689395e-01	5.400917e-01	6.763369e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs47451143	42797958	0	X	Y	0.266	-1.342613e-01	2.708719e-01	5.414044e-01	6.205951e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs28203165	42798784	0	X	Y	0.264	-1.496052e-01	2.694190e-01	5.442065e-01	5.792257e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008001	-9	0	X	Y	0.269	-6.877658e-02	2.723847e-01	5.635352e-01	8.008769e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs6307831	42818376	0	X	Y	0.269	-6.877658e-02	2.723847e-01	5.635352e-01	8.008769e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008002	-9	0	X	Y	0.263	-5.350801e-02	2.724352e-01	5.689368e-01	8.444619e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008003	-9	0	X	Y	0.263	-5.350801e-02	2.724352e-01	5.689368e-01	8.444619e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008004	-9	0	X	Y	0.267	-6.157933e-02	2.708683e-01	5.636740e-01	8.203566e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs3706713	43030626	0	X	Y	0.266	-6.210327e-02	2.702780e-01	5.641697e-01	8.184661e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs229941925	43071345	0	X	Y	0.266	-6.210327e-02	2.702780e-01	5.641697e-01	8.184661e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008005	-9	0	X	Y	0.266	-6.210327e-02	2.702780e-01	5.641697e-01	8.184661e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008006	-9	0	X	Y	0.335	3.363004e-02	2.684923e-01	5.486211e-01	9.004286e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008007	-9	0	X	Y	0.266	-6.210327e-02	2.702780e-01	5.641697e-01	8.184661e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008008	-9	0	X	Y	0.266	-6.210327e-02	2.702780e-01	5.641697e-01	8.184661e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008009	-9	0	X	Y	0.272	-7.722159e-02	2.704375e-01	5.592219e-01	7.754795e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008010	-9	0	X	Y	0.272	-7.722159e-02	2.704375e-01	5.592219e-01	7.754795e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008011	-9	0	X	Y	0.272	-7.722159e-02	2.704375e-01	5.592219e-01	7.754795e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008012	-9	0	X	Y	0.272	-7.722159e-02	2.704375e-01	5.592219e-01	7.754795e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008013	-9	0	X	Y	0.272	-7.722159e-02	2.704375e-01	5.592219e-01	7.754795e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008014	-9	0	X	Y	0.272	-7.722159e-02	2.704375e-01	5.592219e-01	7.754795e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008015	-9	0	X	Y	0.272	-7.722159e-02	2.704375e-01	5.592219e-01	7.754795e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs46651297	44596246	0	X	Y	0.273	-7.971160e-02	2.709836e-01	5.594400e-01	7.688979e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008016	-9	0	X	Y	0.275	-8.556951e-02	2.713842e-01	5.621040e-01	7.528079e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs29442304	44627162	0	X	Y	0.277	-8.830533e-02	2.711673e-01	5.629315e-01	7.449798e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs29446384	44906951	0	X	Y	0.277	-8.830533e-02	2.711673e-01	5.629315e-01	7.449798e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs6169571	44970104	0	X	Y	0.277	-8.830533e-02	2.711673e-01	5.629315e-01	7.449798e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008017	-9	0	X	Y	0.277	-8.830533e-02	2.711673e-01	5.629315e-01	7.449798e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008018	-9	0	X	Y	0.277	-8.830533e-02	2.711673e-01	5.629315e-01	7.449798e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs29439367	46056809	0	X	Y	0.277	-8.830533e-02	2.711673e-01	5.629315e-01	7.449798e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs51179751	46185413	0	X	Y	0.277	-8.830533e-02	2.711673e-01	5.629315e-01	7.449798e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs3677463	46223256	0	X	Y	0.275	-8.824149e-02	2.721167e-01	5.612023e-01	7.460159e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008019	-9	0	X	Y	0.273	-8.038899e-02	2.715806e-01	5.641885e-01	7.674883e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008020	-9	0	X	Y	0.275	-1.054942e-01	2.719608e-01	5.629827e-01	6.984396e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008021	-9	0	X	Y	0.275	-1.054942e-01	2.719608e-01	5.629827e-01	6.984396e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs213294497	46337302	0	X	Y	0.275	-1.054942e-01	2.719608e-01	5.629827e-01	6.984396e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008022	-9	0	X	Y	0.275	-1.054942e-01	2.719608e-01	5.629827e-01	6.984396e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008023	-9	0	X	Y	0.273	-1.037725e-01	2.708340e-01	5.617448e-01	7.019482e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008024	-9	0	X	Y	0.275	-1.133654e-01	2.709339e-01	5.600481e-01	6.760189e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008025	-9	0	X	Y	0.289	7.214603e-02	2.710955e-01	6.048929e-01	7.903742e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008026	-9	0	X	Y	0.285	8.168676e-02	2.722783e-01	6.137072e-01	7.644332e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs13481014	48117382	0	X	Y	0.290	1.527404e-01	2.755387e-01	6.560924e-01	5.798776e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008027	-9	0	X	Y	0.288	4.873272e-01	2.851215e-01	8.895514e-01	8.873568e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008028	-9	0	X	Y	0.285	3.205406e-01	2.790231e-01	6.947519e-01	2.518080e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008029	-9	0	X	Y	0.285	3.205406e-01	2.790231e-01	6.947519e-01	2.518080e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs50401347	50373829	0	X	Y	0.284	2.966303e-01	2.768312e-01	6.728267e-01	2.850347e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs13481018	50383262	0	X	Y	0.285	2.829814e-01	2.758280e-01	6.697796e-01	3.059774e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008030	-9	0	X	Y	0.285	2.829814e-01	2.758280e-01	6.697796e-01	3.059774e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008031	-9	0	X	Y	0.285	2.829814e-01	2.758280e-01	6.697796e-01	3.059774e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008032	-9	0	X	Y	0.283	2.843165e-01	2.767369e-01	6.718615e-01	3.052936e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs232499489	50524492	0	X	Y	0.281	2.969687e-01	2.776211e-01	6.699888e-01	2.858560e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008033	-9	0	X	Y	0.262	4.095545e-01	2.917401e-01	8.181939e-01	1.616886e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs51677324	50577069	0	X	Y	0.262	4.095545e-01	2.917401e-01	8.181939e-01	1.616886e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs6199956	50745267	0	X	Y	0.261	4.228677e-01	2.919905e-01	8.261971e-01	1.488872e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008034	-9	0	X	Y	0.261	4.228677e-01	2.919905e-01	8.261971e-01	1.488872e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs47338371	50757980	0	X	Y	0.259	4.273029e-01	2.915097e-01	8.460738e-01	1.440320e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008035	-9	0	X	Y	0.259	4.273029e-01	2.915097e-01	8.460738e-01	1.440320e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008036	-9	0	X	Y	0.259	4.273029e-01	2.915097e-01	8.460738e-01	1.440320e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008037	-9	0	X	Y	0.255	4.504958e-01	2.900360e-01	8.611187e-01	1.217112e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008038	-9	0	X	Y	0.255	4.504958e-01	2.900360e-01	8.611187e-01	1.217112e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008039	-9	0	X	Y	0.255	4.504958e-01	2.900360e-01	8.611187e-01	1.217112e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008040	-9	0	X	Y	0.255	4.504958e-01	2.900360e-01	8.611187e-01	1.217112e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008041	-9	0	X	Y	0.255	4.504958e-01	2.900360e-01	8.611187e-01	1.217112e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008042	-9	0	X	Y	0.255	4.504958e-01	2.900360e-01	8.611187e-01	1.217112e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008043	-9	0	X	Y	0.255	4.504958e-01	2.900360e-01	8.611187e-01	1.217112e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	UNC111366842	51089234	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs13481021	51107253	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008044	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008045	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008046	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008047	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008048	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008049	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008050	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008051	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008052	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008053	-9	0	X	Y	0.255	4.589884e-01	2.908165e-01	8.598992e-01	1.158476e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs29435954	51627137	0	X	Y	0.254	4.769159e-01	2.931404e-01	9.017313e-01	1.050942e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008054	-9	0	X	Y	0.254	4.769159e-01	2.931404e-01	9.017313e-01	1.050942e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008055	-9	0	X	Y	0.254	4.769159e-01	2.931404e-01	9.017313e-01	1.050942e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008056	-9	0	X	Y	0.254	4.769159e-01	2.931404e-01	9.017313e-01	1.050942e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008057	-9	0	X	Y	0.254	4.769159e-01	2.931404e-01	9.017313e-01	1.050942e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008058	-9	0	X	Y	0.254	4.769159e-01	2.931404e-01	9.017313e-01	1.050942e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008059	-9	0	X	Y	0.256	4.629592e-01	2.910296e-01	8.615740e-01	1.130072e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008060	-9	0	X	Y	0.256	4.629592e-01	2.910296e-01	8.615740e-01	1.130072e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs26958531	51936487	0	X	Y	0.256	4.485704e-01	2.894953e-01	8.483943e-01	1.226094e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs13481023	52011298	0	X	Y	0.256	4.485704e-01	2.894953e-01	8.483943e-01	1.226094e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008061	-9	0	X	Y	0.256	4.485704e-01	2.894953e-01	8.483943e-01	1.226094e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs49769073	52321995	0	X	Y	0.256	4.485704e-01	2.894953e-01	8.483943e-01	1.226094e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008062	-9	0	X	Y	0.256	4.485704e-01	2.894953e-01	8.483943e-01	1.226094e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	UNC111368672	52336380	0	X	Y	0.255	4.389954e-01	2.876774e-01	8.295932e-01	1.283549e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008063	-9	0	X	Y	0.255	4.389954e-01	2.876774e-01	8.295932e-01	1.283549e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008064	-9	0	X	Y	0.255	4.389954e-01	2.876774e-01	8.295932e-01	1.283549e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs49003097	52426595	0	X	Y	0.255	4.389954e-01	2.876774e-01	8.295932e-01	1.283549e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008065	-9	0	X	Y	0.255	4.389954e-01	2.876774e-01	8.295932e-01	1.283549e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008066	-9	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs26963134	52520308	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008067	-9	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008068	-9	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008069	-9	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008070	-9	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008071	-9	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008072	-9	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs46328106	53086982	0	X	Y	0.257	3.962676e-01	2.839372e-01	7.497819e-01	1.641471e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008073	-9	0	X	Y	0.259	4.711179e-01	2.837057e-01	7.807408e-01	9.813006e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs29391390	53920768	0	X	Y	0.259	4.711179e-01	2.837057e-01	7.807408e-01	9.813006e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs254664146	53985560	0	X	Y	0.258	4.745319e-01	2.838984e-01	7.935530e-01	9.595695e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
11	rs13495728	54026279	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008074	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008075	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008076	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008077	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008078	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008079	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008080	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008081	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008082	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008083	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000008084	-9	0	X	Y	0.256	4.530783e-01	2.805772e-01	7.372051e-01	1.076941e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
