chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs29939221	49271634	0	X	Y	0.224	2.663631e+00	3.601753e+00	1.000000e-05	4.603189e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006198	-9	0	X	Y	0.223	2.577213e+00	3.594829e+00	1.000000e-05	4.741340e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs50718777	49318446	0	X	Y	0.222	2.578205e+00	3.606058e+00	1.000000e-05	4.753404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006199	-9	0	X	Y	0.222	2.578205e+00	3.606058e+00	1.000000e-05	4.753404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006200	-9	0	X	Y	0.222	2.578205e+00	3.606058e+00	1.000000e-05	4.753404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006201	-9	0	X	Y	0.226	3.168295e+00	3.596295e+00	1.000000e-05	3.792241e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006202	-9	0	X	Y	0.222	2.578205e+00	3.606058e+00	1.000000e-05	4.753404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006203	-9	0	X	Y	0.222	2.578205e+00	3.606058e+00	1.000000e-05	4.753404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006204	-9	0	X	Y	0.222	2.578205e+00	3.606058e+00	1.000000e-05	4.753404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs30439793	49819669	0	X	Y	0.222	2.578205e+00	3.606058e+00	1.000000e-05	4.753404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006205	-9	0	X	Y	0.218	2.605828e+00	3.603407e+00	1.000000e-05	4.703029e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	UNC16340224	49979816	0	X	Y	0.218	2.605828e+00	3.603407e+00	1.000000e-05	4.703029e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006206	-9	0	X	Y	0.218	2.605828e+00	3.603407e+00	1.000000e-05	4.703029e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs47305346	50291186	0	X	Y	0.218	2.605828e+00	3.603407e+00	1.000000e-05	4.703029e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006207	-9	0	X	Y	0.222	1.090648e+00	3.590987e+00	1.000000e-05	7.616113e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs29691059	50352394	0	X	Y	0.220	1.082437e+00	3.602231e+00	1.000000e-05	7.640685e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs13480187	50367649	0	X	Y	0.219	1.074169e+00	3.613660e+00	1.000000e-05	7.665364e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006208	-9	0	X	Y	0.219	1.074169e+00	3.613660e+00	1.000000e-05	7.665364e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006209	-9	0	X	Y	0.219	1.074169e+00	3.613660e+00	1.000000e-05	7.665364e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006210	-9	0	X	Y	0.219	1.074169e+00	3.613660e+00	1.000000e-05	7.665364e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs30190584	50662430	0	X	Y	0.218	1.054976e+00	3.606758e+00	1.000000e-05	7.701626e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006211	-9	0	X	Y	0.216	1.398460e+00	3.611082e+00	1.000000e-05	6.989077e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs30332024	50674114	0	X	Y	0.216	1.398460e+00	3.611082e+00	1.000000e-05	6.989077e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006212	-9	0	X	Y	0.216	1.398460e+00	3.611082e+00	1.000000e-05	6.989077e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006213	-9	0	X	Y	0.216	1.398460e+00	3.611082e+00	1.000000e-05	6.989077e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006214	-9	0	X	Y	0.216	1.398460e+00	3.611082e+00	1.000000e-05	6.989077e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006215	-9	0	X	Y	0.215	9.739743e-01	3.623496e+00	1.000000e-05	7.883240e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs50526125	51104839	0	X	Y	0.215	9.739743e-01	3.623496e+00	1.000000e-05	7.883240e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs32770708	51136728	0	X	Y	0.215	9.739743e-01	3.623496e+00	1.000000e-05	7.883240e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006216	-9	0	X	Y	0.215	9.739743e-01	3.623496e+00	1.000000e-05	7.883240e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006217	-9	0	X	Y	0.215	9.739743e-01	3.623496e+00	1.000000e-05	7.883240e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs48136808	51222960	0	X	Y	0.215	9.739743e-01	3.623496e+00	1.000000e-05	7.883240e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006218	-9	0	X	Y	0.204	-1.803084e+00	3.646388e+00	1.000000e-05	6.214255e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006219	-9	0	X	Y	0.204	-1.803084e+00	3.646388e+00	1.000000e-05	6.214255e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006220	-9	0	X	Y	0.201	-1.616534e+00	3.654007e+00	1.000000e-05	6.586065e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006221	-9	0	X	Y	0.201	-1.616534e+00	3.654007e+00	1.000000e-05	6.586065e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs29741089	51713125	0	X	Y	0.201	-1.616534e+00	3.654007e+00	1.000000e-05	6.586065e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs29923835	51800137	0	X	Y	0.212	-1.523960e+00	3.603021e+00	1.000000e-05	6.727059e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006222	-9	0	X	Y	0.212	-1.523960e+00	3.603021e+00	1.000000e-05	6.727059e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs49617850	51915408	0	X	Y	0.214	-1.489374e+00	3.597676e+00	1.000000e-05	6.792647e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006223	-9	0	X	Y	0.214	-1.489374e+00	3.597676e+00	1.000000e-05	6.792647e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006224	-9	0	X	Y	0.214	-1.489374e+00	3.597676e+00	1.000000e-05	6.792647e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006225	-9	0	X	Y	0.214	-1.489374e+00	3.597676e+00	1.000000e-05	6.792647e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006226	-9	0	X	Y	0.214	-1.489374e+00	3.597676e+00	1.000000e-05	6.792647e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006227	-9	0	X	Y	0.214	-1.489374e+00	3.597676e+00	1.000000e-05	6.792647e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs48086555	52194370	0	X	Y	0.216	-1.137613e+00	3.575100e+00	1.000000e-05	7.506124e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs46222726	52483154	0	X	Y	0.210	1.416899e+00	3.608949e+00	1.000000e-05	6.949655e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006228	-9	0	X	Y	0.210	1.416899e+00	3.608949e+00	1.000000e-05	6.949655e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006229	-9	0	X	Y	0.210	1.416899e+00	3.608949e+00	1.000000e-05	6.949655e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006230	-9	0	X	Y	0.210	1.416899e+00	3.608949e+00	1.000000e-05	6.949655e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006231	-9	0	X	Y	0.212	1.888775e+00	3.602286e+00	1.000000e-05	6.005455e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006232	-9	0	X	Y	0.213	1.360509e+00	3.609741e+00	1.000000e-05	7.065886e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006233	-9	0	X	Y	0.213	1.360509e+00	3.609741e+00	1.000000e-05	7.065886e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs36731731	53692483	0	X	Y	0.213	1.360509e+00	3.609741e+00	1.000000e-05	7.065886e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs13480201	53788565	0	X	Y	0.209	1.008764e+00	3.621804e+00	1.000000e-05	7.808540e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006234	-9	0	X	Y	0.211	8.133478e-01	3.616058e+00	1.000000e-05	8.222318e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs30277257	53893779	0	X	Y	0.211	8.133478e-01	3.616058e+00	1.000000e-05	8.222318e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs3689326	53919348	0	X	Y	0.213	1.872243e+00	3.608766e+00	1.000000e-05	6.043855e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006235	-9	0	X	Y	0.214	1.778946e+00	3.615523e+00	1.000000e-05	6.231573e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs30376518	54029558	0	X	Y	0.212	2.081357e+00	3.620328e+00	1.000000e-05	5.659032e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006236	-9	0	X	Y	0.212	2.081357e+00	3.620328e+00	1.000000e-05	5.659032e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006237	-9	0	X	Y	0.208	2.815672e+00	3.630232e+00	1.000000e-05	4.387547e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs241429287	54402400	0	X	Y	0.208	2.815672e+00	3.630232e+00	1.000000e-05	4.387547e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs13480205	54530070	0	X	Y	0.210	2.450003e+00	3.625180e+00	1.000000e-05	4.998135e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs52327248	54642125	0	X	Y	0.210	2.450003e+00	3.625180e+00	1.000000e-05	4.998135e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006238	-9	0	X	Y	0.212	2.472557e+00	3.619280e+00	1.000000e-05	4.951771e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs30435603	54648403	0	X	Y	0.212	2.472557e+00	3.619280e+00	1.000000e-05	4.951771e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006239	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs36438546	54761702	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	UNC090105716	54805289	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006240	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006241	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006242	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006243	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006244	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006245	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006246	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006247	-9	0	X	Y	0.218	2.374225e+00	3.585824e+00	1.000000e-05	5.085468e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006248	-9	0	X	Y	0.215	3.037597e+00	3.581858e+00	1.000000e-05	3.972727e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs32788689	56838202	0	X	Y	0.216	3.063717e+00	3.588352e+00	1.000000e-05	3.940881e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs33759312	56967084	0	X	Y	0.217	3.059098e+00	3.576900e+00	1.000000e-05	3.932909e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006249	-9	0	X	Y	0.217	3.059098e+00	3.576900e+00	1.000000e-05	3.932909e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006250	-9	0	X	Y	0.217	3.059098e+00	3.576900e+00	1.000000e-05	3.932909e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006251	-9	0	X	Y	0.217	3.059098e+00	3.576900e+00	1.000000e-05	3.932909e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006252	-9	0	X	Y	0.217	3.059098e+00	3.576900e+00	1.000000e-05	3.932909e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006253	-9	0	X	Y	0.217	3.059098e+00	3.576900e+00	1.000000e-05	3.932909e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006254	-9	0	X	Y	0.217	3.059098e+00	3.576900e+00	1.000000e-05	3.932909e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs29827387	57305212	0	X	Y	0.217	3.059098e+00	3.576900e+00	1.000000e-05	3.932909e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000006255	-9	0	X	Y	0.213	2.494061e+00	3.607166e+00	1.000000e-05	4.899851e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs49907122	57337042	0	X	Y	0.213	2.494061e+00	3.607166e+00	1.000000e-05	4.899851e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
9	rs29980591	57350996	0	X	Y	0.213	2.494061e+00	3.607166e+00	1.000000e-05	4.899851e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
